Gesture ID,Label,Timestep,Acceleration X,Acceleration Y,Acceleration Z,Gyroscope X,Gyroscope Y,Gyroscope Z
6,Hai,16,"-4,52983","2,12605","0,06464","-4,31989","-1,63315","0,76794"
6,Hai,17,"-3,64158","0,91698","5,0805","-5,21094","-1,34057","1,23479"
6,Hai,18,"-2,80361","-0,25139","12,34211","-5,29248","-1,03121","1,62702"
6,Hai,19,"0,63207","-0,3735","19,04587","-4,03451","-0,88679","1,93372"
6,Hai,20,"2,38702","0,81403","21,49754","-1,18842","-2,29344","1,46901"
6,Hai,21,"5,21218","2,74376","22,4217","2,46051","-1,60624","-0,62006"
6,Hai,22,"2,31759","1,34554","14,50168","4,27752","1,30327","-2,3883"
6,Hai,23,"-1,38864","-0,03831","7,67821","5,77584","2,00167","-3,40432"
6,Hai,24,"-3,0574","-0,79727","2,27449","6,83077","1,64994","-3,88476"
6,Hai,25,"-6,59363","0,33279","-0,64643","6,85794","0,61073","-3,86397"
6,Hai,26,"-11,14261","1,79565","-5,78918","5,93199","0,82683","-3,38887"
6,Hai,27,"-12,967","3,97198","-13,57034","4,21277","0,50841","-2,02378"
6,Hai,28,"-15,33007","5,42287","-14,09706","1,48713","0,14256","-0,11005"
6,Hai,29,"-11,9734","5,38217","-13,02446","-3,54022","0,7389","1,55854"
6,Hai,30,"-6,95994","1,652","-4,41491","-5,50059","-0,54225","2,31556"
6,Hai,31,"-4,95121","-1,03669","-2,21703","-7,50971","0,01066","2,48183"
6,Hai,32,"-2,50912","-3,84269","2,78685","-7,32559","-1,80129","2,40136"
6,Hai,33,"-0,88585","-3,31118","12,47618","-7,07991","-2,05309","2,77174"
6,Hai,34,"1,38385","-1,86508","17,77934","-5,8683","-1,45275","2,74536"
6,Hai,35,"4,69742","-0,17957","25,93399","-2,72591","-3,06645","1,97609"
6,Hai,36,"5,59285","1,82678","26,69535","0,87346","-1,45169","0,03118"
6,Hai,37,"2,58334","1,04148","18,27734","3,33984","1,38187","-1,70616"
6,Hai,38,"-1,29526","-1,08457","10,0317","4,94661","2,00673","-2,59721"
6,Hai,39,"-3,66073","-2,17633","3,50751","6,18566","0,46524","-3,07524"
6,Hai,40,"-4,43646","-1,07978","-0,07661","6,73217","-0,38451","-3,38727"
6,Hai,41,"-6,76841","1,11091","-0,84755","6,34634","-0,39783","-3,49172"
6,Hai,42,"-10,58716","4,55617","-5,40371","4,77368","0,69627","-3,32012"
6,Hai,43,"-12,96939","6,21056","-9,85214","2,84102","1,08797","-2,12424"
6,Hai,44,"-14,42507","6,67503","-13,32134","0,35599","1,01256","-0,27472"
6,Hai,45,"-11,31979","4,55377","-11,12107","-2,70246","-0,0445","1,32672"
6,Hai,46,"-7,31907","2,65278","-3,78523","-4,85921","0,23156","2,32835"
6,Hai,47,"-4,91051","0,11013","-1,37906","-6,17154","0,23502","2,48157"
6,Hai,48,"-3,62003","-2,1045","1,91297","-6,67489","-0,9606","2,23136"
6,Hai,49,"-2,38941","-1,0343","10,47942","-6,4857","-1,40879","2,23082"
6,Hai,50,"-0,13647","-0,92416","15,6485","-5,49019","-1,42264","2,14449"
6,Hai,51,"1,85072","0,6201","21,77526","-2,76508","-2,084","1,94837"
6,Hai,52,"3,89297","1,2809","24,16947","0,04557","-0,92329","0,90597"
6,Hai,53,"3,20584","1,56102","18,72266","2,53806","0,58915","-0,67868"
6,Hai,54,"0,29449","0,47884","11,88961","4,38091","1,23452","-2,13463"
6,Hai,55,"-2,15478","-0,69192","5,42526","5,69297","1,19189","-3,15998"
6,Hai,56,"-3,53624","-0,68953","1,08697","6,47104","0,96673","-3,71022"
6,Hai,57,"-5,14993","-0,06464","1,54665","6,29331","0,82817","-3,75446"
6,Hai,58,"-10,24479","2,23618","-3,98395","5,04227","1,64141","-3,54715"
6,Hai,59,"-11,47062","4,6256","-9,02375","3,49998","1,17084","-2,56923"
6,Hai,60,"-14,66927","5,71017","-12,91911","0,8708","0,58915","-0,79752"
7,Hai,1,"-5,91847","8,01818","-0,69432","-0,04343","-0,3043","0,0056"
7,Hai,2,"-5,85861","8,08761","-0,60094","-0,02745","-0,36719","0,05676"
7,Hai,3,"-6,08606","8,22169","-0,84755","-0,04743","-0,32668","0,07088"
7,Hai,4,"-5,90889","8,1738","-0,96007","-0,06875","-0,56783","0,06182"
7,Hai,5,"-6,06212","8,03734","-1,21147","-0,13616","-0,71785","0,07194"
7,Hai,6,"-5,97353","7,82904","-1,10373","-0,28218","-0,90597","0,08767"
7,Hai,7,"-5,87537","7,66623","-1,70228","-0,62459","-0,74876","0,0874"
7,Hai,8,"-5,32949","7,33344","-1,80762","-1,00749","-0,81538","0,12524"
7,Hai,9,"-5,2457","7,29034","-0,01676","-1,60117","-0,9105","0,23742"
7,Hai,10,"-5,47554","7,31189","-0,69671","-2,00513","-0,8231","0,18253"
7,Hai,11,"-5,67426","6,70855","-1,06303","-2,32782","-0,95607","0,18492"
7,Hai,12,"-5,23373","5,40611","-0,84276","-3,30334","-0,785","0,56916"
7,Hai,13,"-5,73651","3,52426","-0,14605","-4,64364","-0,82523","0,98378"
7,Hai,14,"-4,83868","1,58017","4,51786","-5,89921","-1,05999","1,4405"
7,Hai,15,"-1,9393","-0,62249","12,25352","-6,61307","-1,55001","1,94491"
7,Hai,16,"1,64482","-4,26647","14,66209","-5,40786","-2,51487","1,79409"
7,Hai,17,"10,67575","-3,66073","29,98259","-0,38957","-4,19892","0,55264"
7,Hai,18,"5,28879","-0,85234","21,96441","2,82743","1,11594","-1,66006"
7,Hai,19,"-0,80206","-0,62728","10,53688","5,14699","3,16504","-3,39953"
7,Hai,20,"-4,8315","-1,41737","3,37104","7,11055","2,67981","-4,24581"
7,Hai,21,"-5,72454","-1,24498","-1,02711","8,03997","1,53243","-4,48909"
7,Hai,22,"-6,27999","0,13647","-2,83473","7,563","1,13886","-3,79203"
7,Hai,23,"-9,91439","3,06458","-9,45231","5,38627","2,07974","-2,45705"
7,Hai,24,"-13,793","6,08845","-15,15051","1,7805","2,23296","-0,98644"
7,Hai,25,"-12,39239","5,68384","-12,68687","-1,82047","-0,34587","0,48043"
7,Hai,26,"-9,9503","3,39258","-5,12838","-4,85734","-0,76928","1,74879"
7,Hai,27,"-7,31668","0,75657","-2,31519","-6,94481","0,14682","2,37844"
7,Hai,28,"-4,84108","-2,81079","-0,34237","-7,62482","-1,38401","2,36725"
7,Hai,29,"-1,93691","-3,43089","6,77799","-7,7378","-2,46664","2,7888"
7,Hai,30,"0,06704","-3,30879","13,91749","-7,28135","-2,20551","3,09816"
7,Hai,31,"1,19231","-2,03747","15,39711","-4,45658","-2,7776","2,63691"
7,Hai,32,"8,76278","-1,4868","31,29222","-0,52813","-2,68701","0,79273"
7,Hai,33,"4,85305","-0,89064","22,24213","1,9601","1,50018","-0,93635"
7,Hai,34,"0,3711","-1,0343","13,85525","3,921","2,15994","-2,07334"
7,Hai,35,"-3,05261","-1,06303","8,08522","5,66446","1,13779","-3,11708"
7,Hai,36,"-4,41251","-1,03908","4,16591","6,81211","0,44632","-3,85704"
7,Hai,37,"-4,52025","-1,55863","0,53391","7,15558","0,57076","-4,09233"
7,Hai,38,"-7,15627","0,58179","-0,40701","6,60854","0,91477","-3,68411"
7,Hai,39,"-11,25754","3,20344","-5,94959","4,85415","1,65526","-2,9207"
7,Hai,40,"-13,5847","4,75488","-11,61906","2,60147","1,37308","-1,50658"
7,Hai,41,"-14,6573","5,57849","-11,16416","-0,53799","-0,53399","0,49322"
7,Hai,42,"-11,59272","5,06374","-7,00304","-3,53836","-0,777","1,87909"
7,Hai,43,"-7,63511","2,75573","-2,04944","-5,31886","-0,65017","2,54552"
7,Hai,44,"-4,85305","0,52672","1,32399","-6,48516","-0,13483","2,84182"
7,Hai,45,"-2,10211","-0,66559","6,42843","-6,9227","-0,84202","2,9167"
7,Hai,46,"-1,45328","-1,01754","8,68616","-6,9227","-2,16421","2,94015"
7,Hai,47,"-0,21308","-0,99599","12,8832","-4,60607","-3,90208","2,48849"
7,Hai,48,"9,2895","-1,95846","25,30671","-1,65526","-3,32199","0,9137"
7,Hai,49,"5,60722","-0,4549","21,9261","0,96886","0,91983","-0,0922"
7,Hai,50,"1,40779","0,63207","14,82729","2,71525","1,84605","-1,38401"
7,Hai,51,"-1,62566","0,34955","9,52174","4,63778","1,07757","-2,51887"
7,Hai,52,"-2,84192","-0,74699","4,65193","6,18593","0,59235","-3,67185"
7,Hai,53,"-3,76368","-0,26815","1,67115","6,93309","0,71892","-4,39743"
7,Hai,54,"-3,52666","-1,0726","1,61848","6,83583","1,63661","-4,29964"
7,Hai,55,"-10,22564","1,6089","-6,03818","5,38414","2,49995","-3,6484"
7,Hai,56,"-13,14177","3,70622","-11,15937","3,68145","1,95877","-2,63025"
7,Hai,57,"-15,60062","4,75488","-12,34211","0,99737","0,00426","-0,84655"
7,Hai,58,"-14,15931","5,37498","-10,35732","-2,54312","-0,39303","1,00749"
7,Hai,59,"-10,34295","3,85466","-4,30238","-4,84109","-0,83696","2,09892"
7,Hai,60,"-6,82826","1,41497","0,79248","-6,23522","-0,1351","2,82583"
8,Hai,1,"-6,32309","7,93917","1,075","0,20598","-0,15615","-0,08447"
8,Hai,2,"-6,8977","8,28633","-1,05584","0,26167","-0,28991","-0,10072"
8,Hai,3,"-6,86657","7,95833","-1,52989","0,09992","-0,57716","-0,01679"
8,Hai,4,"-7,81946","7,67102","-4,46997","-0,60674","-0,48896","0,06688"
8,Hai,5,"-6,09803","5,23133","-4,38857","-1,69843","-1,8322","0,29311"
8,Hai,6,"-6,47153","4,24492","-3,29442","-3,66492","-1,7432","0,91796"
8,Hai,7,"-4,32153","1,87945","0,40701","-4,92076","-1,80555","1,41705"
8,Hai,8,"-3,39737","1,61369","5,88974","-6,11425","-1,46048","1,86177"
8,Hai,9,"-1,7358","0,63446","14,01566","-6,60481","-1,28009","2,30543"
8,Hai,10,"1,08218","-1,80283","16,16086","-5,30553","-2,29051","1,84126"
8,Hai,11,"8,7532","-1,4868","28,01695","-0,23689","-3,86957","0,53292"
8,Hai,12,"4,7477","0,27294","20,63802","2,94441","0,59474","-1,19295"
8,Hai,13,"-0,01197","0,27773","11,07079","4,8251","2,37285","-2,67262"
8,Hai,14,"-3,16274","-0,15802","4,15394","6,23282","2,14875","-3,7017"
8,Hai,15,"-3,37822","-0,91459","0,43096","7,29308","1,4373","-4,32762"
8,Hai,16,"-5,3271","1,45567","-3,83551","7,0101","1,04427","-4,22157"
8,Hai,17,"-9,16979","2,98078","-5,86101","5,49499","2,15435","-3,1304"
8,Hai,18,"-13,57991","5,64553","-13,31176","2,4853","2,20578","-1,66646"
8,Hai,19,"-15,05953","6,70616","-14,20959","-1,26063","0,63764","0,33921"
8,Hai,20,"-11,11388","4,57771","-8,50181","-4,46218","-0,63898","1,83113"
8,Hai,21,"-7,35738","1,25696","-2,87783","-6,54459","-0,75409","2,65183"
8,Hai,22,"-3,86664","-2,34632","0,7446","-7,71782","-2,12371","2,98171"
8,Hai,23,"0,01915","-4,30238","6,1938","-7,75006","-2,92682","3,37475"
8,Hai,24,"2,79164","-4,01747","14,55914","-6,94721","-3,18503","3,74433"
8,Hai,25,"6,11","-3,33033","20,65957","-4,19252","-4,10512","2,99077"
8,Hai,26,"11,24796","-0,88825","29,30982","0,05995","-2,10745","0,61713"
8,Hai,27,"6,06691","-0,13408","20,11848","2,92469","1,76665","-1,77677"
8,Hai,28,"0,68235","-1,31681","11,37246","4,81924","2,14636","-3,33531"
8,Hai,29,"-2,42054","-1,68073","5,55934","6,49742","1,23958","-4,53173"
8,Hai,30,"-3,19626","-2,05901","-0,13168","7,35703","1,01549","-5,14566"
8,Hai,31,"-5,29597","-0,98881","-2,55222","7,34184","0,955","-4,872"
8,Hai,32,"-11,45386","2,98796","-6,5673","5,64181","2,12051","-4,0425"
8,Hai,33,"-14,65012","5,49469","-14,73152","3,16664","2,35393","-2,33794"
8,Hai,34,"-17,5088","6,51941","-13,76187","-0,49535","0,39596","0,07274"
8,Hai,35,"-11,41077","5,14275","-6,39012","-3,81894","-1,27129","1,87057"
8,Hai,36,"-7,25922","3,39019","-1,41976","-5,75799","-0,97206","2,6958"
8,Hai,37,"-4,42448","1,12049","0,96486","-6,55178","-0,03171","3,03288"
8,Hai,38,"-2,34392","-0,89543","5,03501","-6,69087","-0,84335","2,95507"
8,Hai,39,"-0,96247","-1,02472","10,53928","-6,24641","-2,35153","2,96413"
8,Hai,40,"0,46448","-1,12288","14,9901","-4,58156","-3,2575","2,40003"
8,Hai,41,"7,78355","-0,90501","24,10722","-1,53829","-3,23699","1,11088"
8,Hai,42,"6,80911","0,16999","22,60845","1,45862","0,31656","-0,41515"
8,Hai,43,"2,25055","0,68474","15,20079","3,51517","1,54495","-1,93398"
8,Hai,44,"-1,92494","0,83797","8,03015","5,24825","0,97019","-3,40566"
8,Hai,45,"-3,24654","0,37828","3,45244","6,55817","0,6126","-4,52666"
8,Hai,46,"-4,83868","-0,80206","-0,07901","6,84462","1,06772","-4,78886"
8,Hai,47,"-8,58321","0,7829","-3,7182","6,15422","1,85511","-4,03024"
8,Hai,48,"-11,58315","3,84748","-9,49062","4,59674","2,41468","-2,83862"
8,Hai,49,"-13,77384","4,96318","-12,55759","1,94891","1,48153","-0,86067"
8,Hai,50,"-14,11621","6,18901","-12,47379","-1,99074","0,259","0,70613"
8,Hai,51,"-9,4164","3,91691","-5,53779","-4,56877","-1,15618","1,64434"
8,Hai,52,"-6,33506","2,42054","-0,22505","-6,09053","-0,87373","2,5615"
8,Hai,53,"-4,67348","0,19872","2,75812","-6,80785","-0,95687","2,94041"
8,Hai,54,"-2,40617","-0,68235","5,71496","-6,80012","-1,27636","2,89112"
8,Hai,55,"-0,6177","-1,15401","11,52569","-5,94424","-2,41149","2,91457"
8,Hai,56,"0,94332","-0,60094","15,39472","-4,38357","-2,90844","2,46478"
8,Hai,57,"6,91206","-0,2897","23,07292","-1,14286","-2,90684","1,05306"
8,Hai,58,"5,75327","0,59855","20,14481","1,50685","0,62965","-0,45858"
8,Hai,59,"1,36948","1,04627","13,58709","3,1781","1,95717","-1,70669"
8,Hai,60,"-1,87466","1,34315","7,62074","4,61913","1,34084","-2,91377"
9,Hai,1,"-4,88417","7,52258","-4,63039","0,09033","-0,10845","0,01599"
9,Hai,2,"-4,89135","7,59201","-4,64954","0,0858","-0,02265","0,02078"
9,Hai,3,"-4,85305","7,64469","-4,79559","0,07488","0,00879","0,01599"
9,Hai,4,"-4,98712","7,57047","-4,7477","0,08847","-0,09353","0,0064"
9,Hai,5,"-5,07571","7,70933","-4,70939","0,11591","-0,14815","0,01013"
9,Hai,6,"-5,52821","7,91284","-4,73573","0,16308","-0,29151","0,01919"
9,Hai,7,"-6,41885","8,26","-6,52181","0,24062","-0,63551","-0,02931"
9,Hai,8,"-4,44364","7,87932","-7,78834","0,26859","-2,88579","0,0914"
9,Hai,9,"-1,72383","7,5992","-12,26789","-0,07381","-4,93808","0,11325"
9,Hai,10,"-3,14598","6,69658","-12,56956","-1,79915","-7,13507","-0,25341"
9,Hai,11,"-4,28323","3,87142","-7,34062","-4,67722","-7,44576","-0,73251"
9,Hai,12,"-2,91853","0,42138","-1,07739","-6,54059","-5,92319","-0,09113"
9,Hai,13,"0,83558","-1,9824","7,09163","-6,74443","-3,82933","1,02188"
9,Hai,14,"1,58257","-2,50673","19,30445","-5,34017","-3,8757","1,69204"
9,Hai,15,"3,87621","-0,7422","24,39452","-2,66143","-3,20714","1,50791"
9,Hai,16,"5,41329","2,28646","23,36502","1,36002","-1,20814","-0,42447"
9,Hai,17,"1,9824","1,86029","15,22233","3,80562","2,14422","-2,09759"
9,Hai,18,"-2,25773","0,8691","7,2688","5,15925","3,10002","-2,98758"
9,Hai,19,"-4,15155","0,58658","1,24498","6,00393","2,32515","-3,44003"
9,Hai,20,"-5,64792","0,94092","-1,51792","6,35993","0,82976","-3,68598"
9,Hai,21,"-8,18338","1,05824","-2,61926","5,33698","0,84469","-3,45042"
9,Hai,22,"-11,82975","2,47321","-10,2807","3,80215","1,3912","-2,33794"
9,Hai,23,"-13,32134","5,38217","-12,27268","1,20947","1,80129","-0,23076"
9,Hai,24,"-12,0572","5,77242","-10,97023","-2,49382","-0,5705","0,96566"
9,Hai,25,"-8,30309","3,1795","-3,51948","-4,66149","-3,20261","1,68751"
9,Hai,26,"-5,73651","0,72305","0,66798","-6,51954","-1,08957","2,49942"
9,Hai,27,"-3,94325","-0,99359","2,66953","-7,19209","-0,41009","2,80505"
9,Hai,28,"-2,50194","-1,34075","8,89446","-7,15585","-1,43703","2,85674"
9,Hai,29,"-1,83635","-2,3535","13,66371","-6,12864","-2,67262","2,59534"
9,Hai,30,"1,63763","-1,89621","20,01313","-3,31639","-3,90154","2,03071"
9,Hai,31,"6,47632","-0,49321","25,85498","0,13456","-2,01206","0,6531"
9,Hai,32,"3,49314","0,31125","18,63886","2,51168","1,41758","-0,67575"
9,Hai,33,"-0,36631","0,15323","11,75553","4,13949","2,0824","-1,8711"
9,Hai,34,"-2,74376","0,27294","6,38534","5,59998","1,24918","-2,95187"
9,Hai,35,"-3,21062","-0,47645","3,32315","6,68315","1,08637","-3,6047"
9,Hai,36,"-6,11","-0,11971","0,26576","6,85235","1,78237","-3,60684"
9,Hai,37,"-10,17775","1,53229","-5,20739","5,97169","3,04593","-3,31373"
9,Hai,38,"-9,6223","3,19147","-10,32619","4,10512","3,37501","-1,67925"
9,Hai,39,"-12,64139","5,33907","-14,36282","0,07568","2,05283","-0,02931"
9,Hai,40,"-10,09635","4,94642","-11,01812","-3,14745","-0,69387","0,90864"
9,Hai,41,"-7,50582","2,83952","-4,47955","-5,17923","-2,27532","1,29954"
9,Hai,42,"-4,76446","0,39983","-0,19393","-6,45958","-2,40189","1,73307"
9,Hai,43,"-2,74615","-1,2785","4,15155","-7,09483","-2,01126","2,12451"
9,Hai,44,"-2,1476","-0,79487","11,13304","-7,03434","-2,05842","2,57589"
9,Hai,45,"-1,94888","-1,20668","14,96855","-5,75372","-2,81677","2,32329"
9,Hai,46,"5,80833","-1,92015","24,17665","-1,96276","-4,6932","1,07038"
9,Hai,47,"5,79636","-0,70868","23,68823","1,38614","0,25287","-0,23768"
9,Hai,48,"0,88585","0,65362","15,46654","3,49172","2,35446","-1,38987"
9,Hai,49,"-2,91374","0,52433","9,07402","5,06705","2,3518","-2,28811"
9,Hai,50,"-4,6256","0,21787","4,85784","6,46491","1,37148","-3,12827"
9,Hai,51,"-3,70622","-0,54348","1,80762","6,85342","1,38614","-3,22766"
9,Hai,52,"-6,91924","0,51475","-1,63045","6,49422","1,66139","-2,65876"
9,Hai,53,"-11,46344","3,47638","-9,9527","5,31513","2,1373","-2,32835"
9,Hai,54,"-10,19451","4,02465","-12,93348","3,07738","1,81781","-0,79885"
9,Hai,55,"-11,86088","5,15232","-13,74272","-1,59691","1,26303","0,36345"
9,Hai,56,"-8,47787","3,4692","-7,97509","-4,75183","-1,26383","1,00936"
9,Hai,57,"-5,6144","0,66798","-1,6927","-6,75323","-1,97955","1,61503"
9,Hai,58,"-3,85706","-0,87628","2,91374","-7,66506","-2,34407","2,12637"
9,Hai,59,"-3,28963","-0,95529","9,12191","-7,83506","-2,43627","2,81651"
9,Hai,60,"-1,70228","-2,36068","14,21438","-6,36259","-2,91243","2,95853"
10,Hai,1,"-6,67025","7,2281","0,15083","0,02931","-0,20038","-0,00187"
10,Hai,2,"-6,84502","7,21612","0,42617","0,02718","-0,0882","-0,01146"
10,Hai,3,"-6,69419","7,20415","0,25857","0,06768","-0,04263","-0,00133"
10,Hai,4,"-6,79953","7,20415","0,61052","0,10952","-0,16254","-0,01972"
10,Hai,5,"-6,57927","7,41245","0,99838","0,17693","-0,33708","-0,07115"
10,Hai,6,"-6,46913","7,28795","0,61292","0,35093","-0,47723","-0,06555"
10,Hai,7,"-7,09163","7,28077","0,40701","0,4775","-0,32588","-0,0834"
10,Hai,8,"-7,79313","7,35499","-0,73741","0,50894","-0,41968","-0,2145"
10,Hai,9,"-7,60398","7,36696","-1,06781","0,53159","-0,81244","-0,04077"
10,Hai,10,"-8,06846","7,50822","-4,13239","0,44126","-0,8279","0,14256"
10,Hai,11,"-7,75482","7,27598","-5,49948","-0,42581","-1,54602","0,28938"
10,Hai,12,"-7,77876","6,24168","-8,04452","-2,0435","-2,23775","0,40156"
10,Hai,13,"-6,78038","3,65834","-4,26168","-4,14429","-2,61373","0,94541"
10,Hai,14,"-4,57771","1,00556","2,56419","-5,92479","-1,87883","1,66219"
10,Hai,15,"-2,21942","-0,24181","7,62314","-6,48303","-1,62409","2,16927"
10,Hai,16,"1,85072","-2,1476","15,41866","-4,93009","-3,22126","2,25001"
10,Hai,17,"5,36541","-0,03112","23,65711","-1,80075","-4,48696","1,53829"
10,Hai,18,"6,95516","2,13802","22,5031","1,36375","-0,78287","-0,58302"
10,Hai,19,"2,71263","1,86748","15,43781","3,47707","1,86977","-2,08001"
10,Hai,20,"-1,94649","1,18274","7,81946","4,60207","2,66942","-2,81011"
10,Hai,21,"-3,80678","1,08697","2,61207","5,99754","1,35709","-3,31106"
10,Hai,22,"-5,5761","1,67355","-1,7334","6,46092","0,41142","-3,54955"
10,Hai,23,"-8,32943","2,22421","-3,64158","5,90348","0,50868","-3,23912"
10,Hai,24,"-12,06199","4,06296","-12,8018","3,92259","1,19162","-1,95184"
10,Hai,25,"-13,86961","6,41646","-14,07791","-0,58382","2,46931","0,25953"
10,Hai,26,"-9,38766","4,81713","-8,55209","-4,40036","-0,39357","1,25211"
10,Hai,27,"-5,93283","2,11647","-1,652","-6,05749","-2,14369","1,70723"
10,Hai,28,"-4,39097","-0,19632","2,23379","-6,89738","-1,62089","2,31662"
10,Hai,29,"-3,02388","-1,24977","8,16662","-7,17237","-1,03121","2,75256"
10,Hai,30,"-0,43814","-1,90578","15,71554","-6,19019","-1,76531","2,83489"
10,Hai,31,"3,56736","-1,78368","19,62288","-3,27909","-3,70383","1,92679"
10,Hai,32,"9,33739","0,00958","27,19095","0,80392","-2,11331","0,12044"
10,Hai,33,"4,22337","0,47405","18,0044","3,30014","1,51404","-1,58545"
10,Hai,34,"-0,97923","0,47405","10,33577","4,99191","2,13463","-2,87566"
10,Hai,35,"-3,80918","0,56982","4,66391","6,55951","1,38001","-3,99427"
10,Hai,36,"-4,81235","-0,34237","1,39582","7,33598","0,95767","-4,40995"
10,Hai,37,"-8,78193","0,03112","-3,69665","6,82917","1,38827","-3,67425"
10,Hai,38,"-12,74194","2,52349","-11,57118","5,42944","1,65553","-2,34141"
10,Hai,39,"-14,16889","5,03979","-16,04354","1,12554","2,89618","0,01572"
10,Hai,40,"-11,02051","4,49392","-12,43309","-4,08594","-0,11378","1,03574"
10,Hai,41,"-6,31112","0,85712","-3,64876","-6,1369","-2,37205","1,61769"
10,Hai,42,"-4,23055","-1,39103","0,87388","-7,60111","-1,3491","2,39976"
10,Hai,43,"-3,72059","-1,87945","6,32309","-7,90754","-0,95633","2,77014"
10,Hai,44,"-0,36152","-2,68629","17,20234","-7,24245","-1,7432","2,9548"
10,Hai,45,"1,36948","-2,16196","17,36275","-4,96633","-3,33718","2,31449"
10,Hai,46,"11,39401","-1,05824","32,99689","0,07035","-4,18","0,52173"
10,Hai,47,"5,35104","0,15802","21,88779","2,86794","1,31206","-1,11621"
10,Hai,48,"-0,26097","-0,29449","12,93348","4,55304","2,32249","-2,41442"
10,Hai,49,"-4,36942","-0,34955","5,66468","6,34687","1,06532","-3,4848"
10,Hai,50,"-4,13957","-1,33836","1,18034","7,50385","0,37491","-4,18559"
10,Hai,51,"-4,43885","-1,9824","-2,12605","7,54195","0,82523","-3,64441"
10,Hai,52,"-11,81778","2,40857","-9,48822","6,36659","1,67152","-3,23352"
10,Hai,53,"-10,75236","2,98557","-12,29183","3,6913","2,34807","-1,85831"
10,Hai,54,"-14,39394","4,5418","-14,97334","-0,84495","1,03707","-0,19372"
10,Hai,55,"-11,19289","2,97839","-8,77236","-4,92529","-1,2585","1,20015"
10,Hai,56,"-7,00065","0,92177","-0,7446","-6,99997","-2,32595","2,18632"
10,Hai,57,"-4,93445","-0,36152","3,22978","-8,20758","-0,89798","3,06272"
10,Hai,58,"-3,34949","-1,7741","8,49702","-8,13776","-0,68561","3,3116"
10,Hai,59,"-1,97282","-2,1476","10,46027","-6,67275","-2,49436","2,84475"
10,Hai,60,"7,24485","-3,12922","22,18946","-3,03501","-5,24318","1,88602"
12,Hai,1,"-8,58321","6,57208","-3,055","0,19505","-0,10126","0,02212"
12,Hai,2,"-8,68616","7,19458","-3,04303","0,21051","-0,03171","0,12151"
12,Hai,3,"-8,78672","7,81467","-3,4692","0,24355","0,02025","0,28138"
12,Hai,4,"-8,76996","7,43639","-4,19225","0,26486","-0,15668","0,4743"
12,Hai,5,"-8,4635","6,84263","-5,2457","0,23369","-1,00536","0,65443"
12,Hai,6,"-7,19697","6,09803","-5,81552","0,174","-2,32275","0,82097"
12,Hai,7,"-6,01663","5,80115","-7,34062","0,12391","-3,59191","0,88146"
12,Hai,8,"-4,73573","4,97755","-7,98466","-0,23529","-4,93728","0,85534"
12,Hai,9,"-5,35344","3,91452","-6,4811","-1,85005","-4,57623","0,86174"
12,Hai,10,"-5,09965","1,63763","-5,19542","-4,29191","-3,50105","0,98191"
12,Hai,11,"-3,22978","-1,10852","1,45567","-6,32689","-2,54552","1,47887"
12,Hai,12,"-2,28167","-1,19471","9,71567","-7,67012","-1,51111","2,10266"
12,Hai,13,"-2,0231","-2,90656","12,21522","-6,56057","-2,32782","2,10372"
12,Hai,14,"4,26886","-1,23541","25,37614","-1,80368","-4,98685","1,7829"
12,Hai,15,"6,44519","1,67355","24,20777","2,1373","-1,20601","-0,35413"
